scorer,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase,Implant,Implant,Implant
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2579,719.0177612304688,88.27910614013672,1.0,691.6735229492188,98.82807159423828,1.0,707.6480102539062,114.98604583740234,1.0,633.9427490234375,141.7379608154297,0.9999997615814209,707.1084594726562,101.68378448486328,1.0
2580,718.0608520507812,88.53765106201172,1.0,691.1251831054688,98.7701416015625,1.0,707.4097290039062,114.84009552001953,1.0,634.8341064453125,142.49697875976562,0.9999997615814209,706.665771484375,101.400390625,1.0
2581,717.858642578125,88.77789306640625,1.0,690.2576904296875,98.25774383544922,1.0,706.2926025390625,114.73892211914062,1.0,635.296630859375,142.8057098388672,0.9999997615814209,706.4893798828125,101.83085632324219,1.0
2582,716.7268676757812,88.56876373291016,1.0,689.6090087890625,98.09225463867188,1.0,705.2321166992188,114.67813110351562,1.0,635.52392578125,142.9425506591797,0.9999997615814209,705.6521606445312,101.96625518798828,1.0
2583,714.1788330078125,87.529541015625,1.0,688.918701171875,98.13235473632812,1.0,704.6032104492188,114.2902603149414,1.0,635.762939453125,143.11419677734375,0.9999997615814209,704.7341918945312,101.2391357421875,1.0
2584,712.2781372070312,83.43206787109375,1.0,689.1102905273438,98.38501739501953,1.0,705.5484619140625,112.69719696044922,1.0,635.6607666015625,143.0468292236328,0.9999997615814209,705.4683227539062,99.10647583007812,1.0
2585,707.7047729492188,81.3816146850586,1.0,687.9812622070312,98.5713882446289,1.0,706.0320434570312,111.61060333251953,1.0,635.3995971679688,142.78485107421875,0.9999997615814209,704.2698364257812,97.27964782714844,1.0
2586,704.4686889648438,78.73393249511719,1.0,685.9458618164062,98.41399383544922,1.0,704.7113647460938,109.61127471923828,1.0,635.0648803710938,142.833740234375,0.9999997615814209,700.709228515625,95.74250793457031,1.0
2587,703.7980346679688,77.3446273803711,0.9999998807907104,683.9844360351562,98.00877380371094,1.0,702.7117919921875,109.06571197509766,1.0,634.6890869140625,143.25711059570312,0.9999997615814209,698.3617553710938,95.03563690185547,1.0
2588,700.5416870117188,76.62017059326172,0.9999998807907104,681.55029296875,97.72769927978516,1.0,701.0243530273438,108.9104995727539,1.0,634.6773681640625,143.60215759277344,0.9999998807907104,695.2704467773438,94.5992202758789,1.0
2589,697.115966796875,75.93285369873047,1.0,678.3494262695312,98.49128723144531,1.0,698.9598388671875,108.32842254638672,1.0,634.4207763671875,143.8133544921875,0.9999998807907104,693.067138671875,94.31014251708984,1.0
2590,694.1248779296875,75.90187072753906,1.0,676.469482421875,98.73539733886719,1.0,697.2090454101562,108.6018295288086,1.0,634.7326049804688,143.8706512451172,0.9999998807907104,691.3336181640625,94.51224517822266,1.0
2591,690.7288818359375,74.19928741455078,1.0,675.563720703125,98.48197937011719,1.0,696.2359008789062,106.81773376464844,1.0,634.5426025390625,144.74581909179688,0.9999998807907104,689.71533203125,93.59422302246094,1.0
2592,688.1032104492188,73.69071960449219,1.0,673.2838134765625,98.55583953857422,1.0,694.7725219726562,106.12382507324219,1.0,633.8773193359375,145.59832763671875,1.0,686.8385620117188,92.84871673583984,1.0
2593,687.9454345703125,72.34546661376953,1.0,671.6983642578125,98.7031021118164,1.0,693.7308959960938,103.69792175292969,1.0,633.5146484375,146.28260803222656,1.0,685.0567016601562,92.37246704101562,1.0
2594,685.9476318359375,71.4339828491211,1.0,670.5352172851562,98.16751098632812,1.0,692.815185546875,102.82783508300781,1.0,633.5303344726562,147.1732635498047,1.0,683.7850341796875,91.2509536743164,0.9999998807907104
2595,685.4133911132812,71.55594635009766,1.0,669.14794921875,97.51141357421875,1.0,690.9191284179688,103.58494567871094,1.0,633.3480224609375,147.7762451171875,1.0,682.99853515625,91.13298797607422,0.9999997615814209
2596,684.124267578125,72.46135711669922,1.0,667.3251342773438,98.01634979248047,1.0,689.516845703125,105.16510772705078,0.9999998807907104,633.049560546875,148.28228759765625,1.0,680.6633911132812,92.17517852783203,0.9999998807907104
2597,681.8970336914062,72.60090637207031,0.9999998807907104,665.183837890625,100.15538787841797,1.0,688.0712890625,106.0279769897461,0.9999997615814209,632.6382446289062,148.68882751464844,1.0,679.0328369140625,93.57035064697266,1.0
2598,679.39892578125,72.80236053466797,1.0,663.247314453125,101.15345764160156,1.0,686.5191040039062,107.41525268554688,0.9999997615814209,632.3739013671875,149.09017944335938,1.0,676.8754272460938,93.57355499267578,1.0
2599,676.9107666015625,73.86524963378906,1.0,661.1664428710938,101.71612548828125,1.0,684.2958984375,107.67967224121094,0.9999998807907104,632.132080078125,149.53948974609375,1.0,674.7670288085938,93.50749206542969,1.0
2600,674.1142578125,75.6382827758789,1.0,659.4818725585938,101.50102233886719,1.0,682.2376098632812,107.86833953857422,0.9999998807907104,631.26806640625,149.8421173095703,1.0,673.3941650390625,94.11444854736328,1.0
2601,672.3609619140625,76.61872100830078,0.9999998807907104,657.2075805664062,101.11863708496094,1.0,679.7071533203125,107.45682525634766,0.9999996423721313,630.8395385742188,150.18511962890625,1.0,670.5361938476562,94.44123840332031,1.0
2602,666.1076049804688,76.5095443725586,0.9999998807907104,655.982421875,103.36560821533203,0.9999998807907104,678.3837890625,108.26286315917969,0.9999998807907104,630.6785888671875,151.15603637695312,1.0,668.5277709960938,96.29098510742188,1.0
2603,660.5346069335938,78.66724395751953,1.0,653.7470703125,105.73223876953125,0.9999998807907104,677.8707275390625,105.8632583618164,0.9999998807907104,630.7890625,151.5142059326172,1.0,664.6522216796875,97.26232147216797,1.0
2604,655.76611328125,77.3057861328125,1.0,652.3871459960938,106.24810791015625,1.0,675.8421020507812,103.24311065673828,1.0,630.3377075195312,151.8633270263672,1.0,661.2778930664062,96.66276550292969,1.0
2605,653.3338012695312,76.11894989013672,1.0,649.4378051757812,106.30268859863281,1.0,674.5255737304688,103.96189880371094,0.9999998807907104,630.1600341796875,152.2033233642578,1.0,658.3386840820312,97.01461029052734,1.0
2606,650.1690063476562,75.35558319091797,1.0,646.6357421875,105.33195495605469,0.9999998807907104,672.7506103515625,100.81464385986328,1.0,631.077880859375,151.87588500976562,0.9999998807907104,656.4778442382812,95.32730102539062,1.0
2607,646.8658447265625,74.74170684814453,1.0,643.6644287109375,105.22978973388672,0.9999998807907104,669.0328369140625,98.95684814453125,1.0,630.7589111328125,152.13653564453125,0.9999995231628418,653.1887817382812,93.28093719482422,1.0
2608,643.3483276367188,74.03083038330078,1.0,643.0049438476562,104.65284729003906,0.9999998807907104,667.3286743164062,97.10267639160156,1.0,631.0740356445312,153.60572814941406,0.9999946355819702,650.7149047851562,93.42559051513672,1.0
2609,640.764892578125,73.07283782958984,1.0,640.552001953125,102.99703216552734,1.0,665.9380493164062,95.81613159179688,0.9999997615814209,631.6729125976562,154.69740295410156,0.9999973773956299,648.4830322265625,92.2894287109375,1.0
2610,638.3635864257812,71.49324035644531,1.0,639.002197265625,101.67662048339844,1.0,662.7194213867188,93.97869873046875,0.9999998807907104,632.67529296875,154.61572265625,0.9999994039535522,646.4466552734375,91.84759521484375,1.0
2611,635.7620239257812,70.78359985351562,1.0,635.1414794921875,103.3310317993164,0.9999998807907104,660.7811279296875,94.10679626464844,0.9999998807907104,633.9560546875,155.59344482421875,0.9999990463256836,644.019287109375,91.21533203125,1.0
2612,632.9412231445312,70.05321502685547,1.0,633.9253540039062,102.27729797363281,1.0,657.9059448242188,93.5035400390625,0.9999997615814209,634.644775390625,155.83248901367188,0.9999988079071045,641.5254516601562,90.63070678710938,1.0
2613,631.7665405273438,68.79112243652344,1.0,633.1431274414062,101.40129089355469,1.0,656.1544799804688,91.76896667480469,0.9999998807907104,635.1973876953125,156.2233123779297,0.999998927116394,639.1905517578125,88.38636016845703,1.0
2614,630.378173828125,68.53948974609375,1.0,631.4334106445312,100.8259048461914,1.0,652.3070068359375,89.6568603515625,0.9999997615814209,637.1273193359375,156.58758544921875,0.999998927116394,637.6063842773438,88.67706298828125,1.0
2615,628.325927734375,68.11051177978516,1.0,629.4219360351562,101.55406951904297,1.0,651.7667846679688,89.80873107910156,0.9999997615814209,637.7079467773438,157.16372680664062,0.9999992847442627,635.9310913085938,89.03813171386719,1.0
2616,625.5494384765625,67.82290649414062,1.0,627.9783935546875,100.74642181396484,1.0,650.1038818359375,89.41339111328125,0.9999998807907104,637.6171264648438,157.70034790039062,0.9999992847442627,634.8690795898438,88.29570007324219,1.0
2617,623.9611206054688,69.25514221191406,1.0,626.7573852539062,101.09440612792969,1.0,648.9501342773438,90.20410919189453,0.9999998807907104,638.12890625,157.84857177734375,0.9999994039535522,633.5029296875,89.55164337158203,1.0
2618,622.7269897460938,71.53656768798828,1.0,626.0978393554688,102.52753448486328,1.0,647.5374145507812,91.53003692626953,0.9999998807907104,636.8999633789062,157.8235626220703,0.9999986886978149,632.0458984375,91.042236328125,1.0
2619,621.6531982421875,72.71670532226562,1.0,625.220458984375,103.86266326904297,1.0,646.1514892578125,91.95082092285156,1.0,635.259521484375,157.55592346191406,0.9999977350234985,630.9212646484375,91.85627746582031,1.0
2620,621.0380249023438,74.37818908691406,1.0,624.2940063476562,104.75859069824219,1.0,645.0537719726562,93.20929718017578,1.0,636.8895874023438,157.17381286621094,0.9999983310699463,630.0198974609375,92.71559143066406,1.0
2621,620.890380859375,76.82735443115234,1.0,623.8609008789062,106.36219024658203,1.0,644.3017578125,93.85887145996094,1.0,637.214111328125,157.71414184570312,0.999998927116394,629.5048828125,94.64083862304688,1.0
2622,619.0774536132812,78.77919006347656,1.0,623.303955078125,107.63215637207031,1.0,642.3029174804688,94.57459259033203,1.0,638.7291870117188,157.4847869873047,0.9999995231628418,628.1176147460938,96.17494201660156,1.0
2623,616.3391723632812,81.24057006835938,1.0,623.2782592773438,110.57784271240234,1.0,641.0656127929688,93.8639907836914,1.0,638.5186157226562,158.07057189941406,0.9999995231628418,627.1316528320312,96.35945892333984,1.0
2624,614.2093505859375,86.47698974609375,1.0,622.11474609375,111.59562683105469,1.0,637.508544921875,91.83155059814453,0.9999997615814209,638.8442993164062,157.83575439453125,0.9999997615814209,623.3043823242188,97.98881530761719,1.0
2625,613.9528198242188,91.6104736328125,1.0,622.1133422851562,112.60394287109375,1.0,634.0031127929688,92.20169830322266,0.9999997615814209,639.350830078125,158.22865295410156,0.9999998807907104,621.9909057617188,99.0308837890625,1.0
2626,612.7789306640625,94.47736358642578,1.0,620.0292358398438,112.92193603515625,1.0,630.53076171875,92.72551727294922,1.0,640.3103637695312,158.88400268554688,0.9999998807907104,620.1302490234375,100.04424285888672,1.0
2627,610.4725952148438,95.93506622314453,0.9999998807907104,618.8414306640625,113.1432876586914,1.0,628.3715209960938,93.76477813720703,1.0,641.1535034179688,159.03273010253906,0.9999998807907104,617.5936889648438,100.41007232666016,0.9999998807907104
2628,607.2571411132812,96.46295928955078,0.9999998807907104,615.9425048828125,112.3221664428711,1.0,626.7737426757812,93.4558334350586,1.0,642.2860107421875,159.0830841064453,1.0,615.2175903320312,100.36548614501953,1.0
2629,604.7703247070312,97.21642303466797,1.0,615.2398681640625,112.20697021484375,1.0,624.8048095703125,93.01626586914062,1.0,643.5499877929688,158.5129852294922,0.9999998807907104,613.6384887695312,100.36774444580078,1.0
2630,602.0299072265625,97.0367202758789,1.0,613.7572021484375,111.3072738647461,1.0,623.3350219726562,91.17914581298828,0.9999998807907104,644.5068969726562,157.70838928222656,0.9999998807907104,611.4270629882812,99.89952850341797,1.0
2631,598.8810424804688,97.19747924804688,1.0,612.2730102539062,110.44105529785156,1.0,620.0258178710938,89.84087371826172,0.9999998807907104,647.3571166992188,155.96856689453125,0.9999992847442627,608.8273315429688,99.46492767333984,1.0
2632,597.1951904296875,96.66565704345703,1.0,610.0861206054688,109.60592651367188,1.0,616.1578369140625,90.23246002197266,1.0,648.1243286132812,153.30528259277344,0.9999992847442627,606.551025390625,98.76811218261719,1.0
2633,593.509765625,96.06874084472656,1.0,607.085205078125,109.39766693115234,1.0,613.2494506835938,88.47100830078125,1.0,648.8562622070312,149.97312927246094,0.9999998807907104,602.831787109375,97.80123901367188,1.0
2634,593.5126342773438,96.07272338867188,1.0,607.0839233398438,109.40060424804688,1.0,613.2423706054688,88.4766845703125,1.0,648.8562622070312,149.97305297851562,0.9999998807907104,602.8341674804688,97.80245971679688,1.0
2635,590.9542236328125,96.39924621582031,1.0,604.0638427734375,109.35399627685547,1.0,610.1893310546875,87.88777923583984,1.0,649.1357421875,147.41310119628906,0.9999998807907104,600.859375,97.57357025146484,1.0
2636,586.114013671875,96.96977233886719,1.0,602.0335693359375,108.77713012695312,1.0,608.0565185546875,87.51990509033203,1.0,649.9668579101562,144.4155731201172,0.9999998807907104,597.1693115234375,97.34001922607422,1.0
2637,583.8695678710938,96.4434814453125,1.0,598.9138793945312,108.35086059570312,1.0,604.99951171875,87.22113800048828,1.0,649.4307250976562,142.43080139160156,0.9999996423721313,593.9528198242188,96.99561309814453,1.0
2638,576.4234619140625,96.17733764648438,1.0,591.4103393554688,109.51866149902344,1.0,595.2584838867188,87.48756408691406,1.0,649.8372192382812,136.3885498046875,0.9999995231628418,586.5783081054688,97.44490051269531,1.0
2639,572.7108154296875,96.587158203125,1.0,588.5993041992188,109.21546173095703,1.0,592.8670043945312,87.16851043701172,1.0,651.2080078125,132.2740936279297,0.9999997615814209,583.57568359375,96.92365264892578,1.0
2640,569.2266845703125,96.58897399902344,1.0,584.7911987304688,107.85266876220703,1.0,589.5044555664062,86.49784851074219,1.0,650.916015625,128.30133056640625,0.9999998807907104,580.167236328125,96.25911712646484,1.0
2641,567.312744140625,95.8637924194336,1.0,583.1171264648438,107.74786376953125,1.0,587.2720336914062,86.95652770996094,1.0,651.0702514648438,124.31730651855469,0.9999998807907104,576.7257080078125,96.86042785644531,1.0
2642,563.596923828125,95.2710189819336,1.0,580.4424438476562,107.07344818115234,1.0,583.0170288085938,86.3192367553711,1.0,650.7548828125,120.46031951904297,0.9999998807907104,573.2127685546875,95.89757537841797,1.0
2643,559.896484375,94.08418273925781,1.0,577.2130737304688,107.0604248046875,1.0,578.8638305664062,85.9832534790039,1.0,649.611328125,118.42739868164062,1.0,570.361572265625,95.82057189941406,1.0
2644,556.070556640625,93.24620056152344,1.0,571.8201293945312,106.10134887695312,0.9999998807907104,576.0570068359375,85.7174072265625,1.0,645.2310791015625,116.22279357910156,1.0,566.7415161132812,93.62683868408203,1.0
2645,552.9544067382812,92.9222640991211,1.0,567.7222900390625,104.87419128417969,1.0,572.493408203125,84.3402328491211,1.0,641.4526977539062,114.88728332519531,1.0,562.1902465820312,94.37925720214844,1.0
2646,549.5171508789062,92.35257720947266,1.0,564.6109008789062,104.02167510986328,1.0,568.3993530273438,84.23733520507812,1.0,638.201171875,113.83174896240234,1.0,558.6080932617188,93.60092163085938,1.0
2647,544.1328125,92.63351440429688,1.0,560.6487426757812,105.18656158447266,1.0,563.81787109375,85.03520202636719,1.0,634.9379272460938,110.2626724243164,0.9999998807907104,555.290771484375,94.02046203613281,1.0
2648,539.3488159179688,93.92740631103516,1.0,556.6951904296875,106.75333404541016,1.0,561.5857543945312,84.30233001708984,1.0,631.6349487304688,106.66473388671875,1.0,550.8831787109375,94.06761932373047,1.0
2649,535.4291381835938,94.4671401977539,1.0,552.6768798828125,106.77082061767578,1.0,557.0928955078125,84.98326110839844,1.0,629.3018798828125,104.22477722167969,1.0,545.7689819335938,95.22830200195312,1.0
2650,530.8555297851562,94.01155090332031,1.0,549.239501953125,106.0027084350586,1.0,553.0704345703125,84.8481674194336,1.0,624.7960205078125,101.2561264038086,1.0,541.355224609375,94.5427017211914,1.0
2651,528.7117309570312,91.02796173095703,1.0,546.3681030273438,105.69512939453125,1.0,549.2924194335938,84.87916564941406,1.0,620.054931640625,99.24359893798828,1.0,539.02490234375,93.83451843261719,1.0
2652,522.6192016601562,90.33274841308594,1.0,540.292724609375,104.504150390625,1.0,545.4478149414062,84.47759246826172,1.0,616.7933959960938,97.78407287597656,1.0,534.4546508789062,91.73074340820312,1.0
2653,519.18896484375,91.18226623535156,1.0,536.1488037109375,104.32487487792969,1.0,540.1578369140625,83.72447967529297,1.0,611.2213745117188,96.13093566894531,1.0,528.68115234375,92.41431427001953,1.0
2654,514.8851928710938,91.92849731445312,1.0,531.7142944335938,103.82573699951172,1.0,535.2880249023438,82.87360382080078,1.0,607.2567749023438,95.80496978759766,1.0,524.8043823242188,92.38301086425781,1.0
2655,511.48858642578125,92.36585998535156,1.0,528.9412231445312,104.64012145996094,1.0,530.0361328125,81.91129302978516,1.0,602.6773071289062,95.30398559570312,1.0,522.9791870117188,93.1886978149414,1.0
2656,505.24114990234375,97.91835021972656,1.0,526.94970703125,105.49556732177734,1.0,527.0842895507812,83.33639526367188,1.0,597.4921264648438,96.95637512207031,1.0,518.8350830078125,95.17855072021484,1.0
2657,500.8921203613281,101.08889770507812,1.0,522.1232299804688,107.56831359863281,0.9999998807907104,521.9536743164062,84.51201629638672,1.0,592.180908203125,100.04588317871094,1.0,514.8342895507812,97.34069061279297,1.0
